name,parent,href,n_sub
Infor Distribution SX.e Resellers ,Infor ERP Resellers ,https://www.g2.com/categories/infor-distribution-sx-e-resellers,0
Infor LN Resellers ,Infor ERP Resellers ,https://www.g2.com/categories/infor-ln-resellers,0
Infor M3 Resellers ,Infor ERP Resellers ,https://www.g2.com/categories/infor-m3-resellers,0
Infor SyteLine Resellers ,Infor ERP Resellers ,https://www.g2.com/categories/infor-syteline-resellers,0
Infor VISUAL Resellers ,Infor ERP Resellers ,https://www.g2.com/categories/infor-visual-resellers,0
Infor XA Resellers ,Infor ERP Resellers ,https://www.g2.com/categories/infor-xa-resellers,0
Infor SunSystems Resellers ,Infor Channel Partners ,https://www.g2.com/categories/infor-sunsystems-resellers,0
Infor Xi Resellers ,Infor Channel Partners ,https://www.g2.com/categories/infor-xi-resellers,0
Other Infor Resellers ,Infor Channel Partners ,https://www.g2.com/categories/other-infor-resellers,0
Microsoft Channel Partners,Value-Added Resellers (VARs),https://www.g2.com/categories/microsoft-channel-partners,0
Microsoft Azure Resellers ,Microsoft Channel Partners ,https://www.g2.com/categories/microsoft-azure-resellers,0
Microsoft Dynamics 365 Business Central Resellers ,Microsoft Channel Partners ,https://www.g2.com/categories/microsoft-dynamics-365-business-central-resellers,0
Microsoft Dynamics 365 Resellers ,Microsoft Channel Partners ,https://www.g2.com/categories/microsoft-dynamics-365-resellers,0
Microsoft Dynamics CRM Resellers ,Microsoft Channel Partners ,https://www.g2.com/categories/microsoft-dynamics-crm-resellers,0
Microsoft Dynamics ERP Resellers ,Microsoft Channel Partners ,https://www.g2.com/categories/microsoft-dynamics-erp-resellers,4
Microsoft Dynamics AX Resellers ,Microsoft Dynamics ERP Resellers ,https://www.g2.com/categories/microsoft-dynamics-ax-resellers,0
Microsoft Dynamics GP Resellers ,Microsoft Dynamics ERP Resellers ,https://www.g2.com/categories/microsoft-dynamics-gp-resellers,0
Microsoft Dynamics NAV Resellers ,Microsoft Dynamics ERP Resellers ,https://www.g2.com/categories/microsoft-dynamics-nav-resellers,0
Microsoft Dynamics SL Resellers ,Microsoft Dynamics ERP Resellers ,https://www.g2.com/categories/microsoft-dynamics-sl-resellers,0
Microsoft Office 365 Resellers ,Microsoft Channel Partners ,https://www.g2.com/categories/microsoft-office-365-resellers,0
Other Microsoft Resellers ,Microsoft Channel Partners ,https://www.g2.com/categories/other-microsoft-resellers,0
SharePoint Resellers ,Microsoft Channel Partners ,https://www.g2.com/categories/sharepoint-resellers,0
Oracle Channel Partners,Value-Added Resellers (VARs),https://www.g2.com/categories/oracle-channel-partners,0
NetSuite Resellers ,Oracle Channel Partners ,https://www.g2.com/categories/netsuite-resellers,0
Oracle Cloud Application Resellers ,Oracle Channel Partners ,https://www.g2.com/categories/oracle-cloud-application-resellers,0
Oracle Database Resellers ,Oracle Channel Partners ,https://www.g2.com/categories/oracle-database-resellers,0
Oracle ERP Resellers ,Oracle Channel Partners ,https://www.g2.com/categories/oracle-erp-resellers,3
Oracle E-Business Suite Resellers ,Oracle ERP Resellers ,https://www.g2.com/categories/oracle-e-business-suite-resellers,0
Oracle JD Edwards EnterpriseOne Resellers ,Oracle ERP Resellers ,https://www.g2.com/categories/oracle-jd-edwards-enterpriseone-resellers,0
Oracle PeopleSoft Resellers ,Oracle ERP Resellers ,https://www.g2.com/categories/oracle-peoplesoft-resellers,0
Oracle Fusion Applications Resellers ,Oracle Channel Partners ,https://www.g2.com/categories/oracle-fusion-applications-resellers,0
Oracle Hyperion Resellers ,Oracle Channel Partners ,https://www.g2.com/categories/oracle-hyperion-resellers,0
Oracle Primavera Resellers ,Oracle Channel Partners ,https://www.g2.com/categories/oracle-primavera-resellers,0
Oracle Siebel Resellers ,Oracle Channel Partners ,https://www.g2.com/categories/oracle-siebel-resellers,0
Other Oracle Resellers ,Oracle Channel Partners ,https://www.g2.com/categories/other-oracle-resellers,0
Other VARs,Value-Added Resellers (VARs),https://www.g2.com/categories/other-vars,0
Qlik Channel Partners,Value-Added Resellers (VARs),https://www.g2.com/categories/qlik-channel-partners,0
Sage Channel Partners,Value-Added Resellers (VARs),https://www.g2.com/categories/sage-channel-partners,0
Other Sage Resellers ,Sage Channel Partners ,https://www.g2.com/categories/other-sage-resellers,0
Sage 100 Resellers ,Sage Channel Partners ,https://www.g2.com/categories/sage-100-resellers,0
Sage 300 Resellers ,Sage Channel Partners ,https://www.g2.com/categories/sage-300-resellers,0
Sage 500 Resellers ,Sage Channel Partners ,https://www.g2.com/categories/sage-500-resellers,0
Sage 50 Resellers ,Sage Channel Partners ,https://www.g2.com/categories/sage-50-resellers,0
Sage BusinessVision Resellers ,Sage Channel Partners ,https://www.g2.com/categories/sage-businessvision-resellers,0
Sage BusinessWorks Resellers ,Sage Channel Partners ,https://www.g2.com/categories/sage-businessworks-resellers,0
Sage CRM Resellers ,Sage Channel Partners ,https://www.g2.com/categories/sage-crm-resellers,0
Sage Fixed Assets Resellers ,Sage Channel Partners ,https://www.g2.com/categories/sage-fixed-assets-resellers,0
Sage HRMS Resellers ,Sage Channel Partners ,https://www.g2.com/categories/sage-hrms-resellers,0
Sage Intacct Channel Partners ,Sage Channel Partners ,https://www.g2.com/categories/sage-intacct-channel-partners,0
Sage X3 Resellers ,Sage Channel Partners ,https://www.g2.com/categories/sage-x3-resellers,0
Salesforce Channel Partners,Value-Added Resellers (VARs),https://www.g2.com/categories/salesforce-channel-partners,0
SAP Channel Partners,Value-Added Resellers (VARs),https://www.g2.com/categories/sap-channel-partners,0
Other SAP Resellers ,SAP Channel Partners ,https://www.g2.com/categories/other-sap-resellers,0
SAP BusinessObjects Resellers ,SAP Channel Partners ,https://www.g2.com/categories/sap-businessobjects-resellers,0
SAP Cloud Resellers ,SAP Channel Partners ,https://www.g2.com/categories/sap-cloud-resellers,0
SAP ERP Resellers ,SAP Channel Partners ,https://www.g2.com/categories/sap-erp-resellers,3
Business ByDesign Resellers ,SAP ERP Resellers ,https://www.g2.com/categories/business-bydesign-resellers,0
SAP Business All-in-One Resellers ,SAP ERP Resellers ,https://www.g2.com/categories/sap-business-all-in-one-resellers,0
SAP Business One Resellers ,SAP ERP Resellers ,https://www.g2.com/categories/sap-business-one-resellers,0
SAP HANA Resellers ,SAP Channel Partners ,https://www.g2.com/categories/sap-hana-resellers,0
SAP Hybris Resellers ,SAP Channel Partners ,https://www.g2.com/categories/sap-hybris-resellers,0
SAP SuccessFactors Resellers ,SAP Channel Partners ,https://www.g2.com/categories/sap-successfactors-resellers,0
Tableau VARS,Value-Added Resellers (VARs),https://www.g2.com/categories/tableau-vars,0
Unified Communication VARs Providers,Value-Added Resellers (VARs),https://www.g2.com/categories/unified-communication-vars,0
Agriculture Software,Vertical Industry Software,https://www.g2.com/categories/agriculture,8
Connected Agriculture Software,Agriculture Software,https://www.g2.com/categories/connected-agriculture,0
Crop Management Software,Agriculture Software,https://www.g2.com/categories/crop-management,0
Farm Management Software,Agriculture Software,https://www.g2.com/categories/farm-management,0
Livestock Management Software,Agriculture Software,https://www.g2.com/categories/livestock-management,0
Other Agriculture Software,Agriculture Software,https://www.g2.com/categories/other-agriculture,0
Precision Agriculture Software,Agriculture Software,https://www.g2.com/categories/precision-agriculture,0
Smart Irrigation Software,Agriculture Software,https://www.g2.com/categories/smart-irrigation,0
UAV Software,Agriculture Software,https://www.g2.com/categories/uav,0
Alumni Management Software,Vertical Industry Software,https://www.g2.com/categories/alumni-management,0
Amusement Park Management Software,Vertical Industry Software,https://www.g2.com/categories/amusement-park-management-software,0
Apparel Software,Vertical Industry Software,https://www.g2.com/categories/apparel-22ffe365-e774-46a6-b034-ced369db372d,3
Apparel Business Management and ERP Software,Apparel Software,https://www.g2.com/categories/apparel-business-management-and-erp,0
Apparel Design Software,Apparel Software,https://www.g2.com/categories/apparel-design,0
Other Apparel Software,Apparel Software,https://www.g2.com/categories/other-apparel,0
Architecture Software,Vertical Industry Software,https://www.g2.com/categories/architecture,1
Architectural Rendering Software,Architecture Software,https://www.g2.com/categories/architectural-rendering,0
Association Management Software,Vertical Industry Software,https://www.g2.com/categories/association-management,0
Auction Software,Vertical Industry Software,https://www.g2.com/categories/auction,0
Automotive Software,Vertical Industry Software,https://www.g2.com/categories/automotive,7
Automotive Marketing Software,Automotive Software,https://www.g2.com/categories/automotive-marketing,0
Auto Repair Software,Automotive Software,https://www.g2.com/categories/auto-repair,0
Car Dealer Software,Automotive Software,https://www.g2.com/categories/car-dealer,0
Car Rental Software,Automotive Software,https://www.g2.com/categories/car-rental,0
Connected Car Software,Automotive Software,https://www.g2.com/categories/connected-car,0
Other Automotive Software,Automotive Software,https://www.g2.com/categories/other-automotive,0
Towing Software,Automotive Software,https://www.g2.com/categories/towing,0
Aviation Software,Vertical Industry Software,https://www.g2.com/categories/aviation,7
Airline Reservations Software,Aviation Software,https://www.g2.com/categories/airline-reservations,0
Airline Route Planning Software,Aviation Software,https://www.g2.com/categories/airline-route-planning,0
Aviation Authoring Software,Aviation Software,https://www.g2.com/categories/aviation-authoring,0
Aviation Compliance Monitoring Software,Aviation Software,https://www.g2.com/categories/aviation-compliance-monitoring,0
Aviation Document Distribution Software,Aviation Software,https://www.g2.com/categories/aviation-document-distribution,0
Aviation MRO Software,Aviation Software,https://www.g2.com/categories/aviation-mro,0
Flight Operation Manual Authoring Software,Aviation Software,https://www.g2.com/categories/flight-operation-manual-authoring,0
Awards Management Software,Vertical Industry Software,https://www.g2.com/categories/awards-management,0
Bakery Software,Vertical Industry Software,https://www.g2.com/categories/bakery,0
Camp Management Software,Vertical Industry Software,https://www.g2.com/categories/camp-management,0
Cannabis Industry Software,Vertical Industry Software,https://www.g2.com/categories/cannabis-industry,3
Dispensary POS Systems,Cannabis Industry Software,https://www.g2.com/categories/dispensary-pos-systems,0
 Other Cannabis Software,Cannabis Industry Software,https://www.g2.com/categories/other-cannabis,0
Seed to Sale Software,Cannabis Industry Software,https://www.g2.com/categories/seed-to-sale-software,0
Cemetery Software,Vertical Industry Software,https://www.g2.com/categories/cemetery,0
Child Care Software,Vertical Industry Software,https://www.g2.com/categories/child-care,0
Church Management Software,Vertical Industry Software,https://www.g2.com/categories/church-management,0
Church Presentation Software,Vertical Industry Software,https://www.g2.com/categories/church-presentation,0
Cleaning Services Software,Vertical Industry Software,https://www.g2.com/categories/cleaning-services,0
Coaching Software,Vertical Industry Software,https://www.g2.com/categories/coaching,0
Construction Software,Vertical Industry Software,https://www.g2.com/categories/construction,13
Bid Management Software,Construction Software,https://www.g2.com/categories/bid-management,0
Construction Accounting Software,Construction Software,https://www.g2.com/categories/construction-accounting,0
Construction CRM Software,Construction Software,https://www.g2.com/categories/construction-crm,0
Construction Management Software,Construction Software,https://www.g2.com/categories/construction-management,8
Construction Project Management Software,Construction Management Software,https://www.g2.com/categories/construction-project-management,0
Construction Data Analytics Software,Construction Management Software,https://www.g2.com/categories/construction-data-analytics,0
Construction Drawing Management Software,Construction Management Software,https://www.g2.com/categories/construction-drawing-management,0
Construction ERP Software,Construction Management Software,https://www.g2.com/categories/construction-erp,0
Construction Estimating Software,Construction Management Software,https://www.g2.com/categories/construction-estimating,0
Construction Risk Assessment Software,Construction Management Software,https://www.g2.com/categories/construction-risk-assessment-software,0
Jobsite Management Software,Construction Management Software,https://www.g2.com/categories/jobsite-management,0
Takeoff Software,Construction Management Software,https://www.g2.com/categories/takeoff,0
Earthworks Software,Construction Software,https://www.g2.com/categories/earthworks,0
HVAC Software,Construction Software,https://www.g2.com/categories/hvac,0
Masonry Software,Construction Software,https://www.g2.com/categories/masonry,0
Mechanical Estimating Software,Construction Software,https://www.g2.com/categories/mechanical-estimating,0
Other Construction Software,Construction Software,https://www.g2.com/categories/other-construction,0
Prequalification Software,Construction Software,https://www.g2.com/categories/prequalification,0
Property Restoration Software,Construction Software,https://www.g2.com/categories/property-restoration,0
Punch List Software,Construction Software,https://www.g2.com/categories/punch-list,0
Roofing Software,Construction Software,https://www.g2.com/categories/roofing,0
Courier Software,Vertical Industry Software,https://www.g2.com/categories/courier,0
Currency Exchange Bureau Software,Vertical Industry Software,https://www.g2.com/categories/currency-exchange-bureau,0
Driving School Software,Vertical Industry Software,https://www.g2.com/categories/driving-school,0
Dry Cleaning Software,Vertical Industry Software,https://www.g2.com/categories/dry-cleaning,0
Education Software,Vertical Industry Software,https://www.g2.com/categories/education,28
Learning Management Systems,Education Software,https://www.g2.com/categories/learning-management-system-lms,0
Student Information Systems (SIS),Education Software,https://www.g2.com/categories/student-information-systems-sis,1
K-12 Student Information Systems,Student Information Systems (SIS),https://www.g2.com/categories/k-12-student-information-systems,0
Classroom Management Software,Education Software,https://www.g2.com/categories/classroom-management,0
Assessment Software,Education Software,https://www.g2.com/categories/assessment,0
Study Tools,Education Software,https://www.g2.com/categories/study-tools,0
Language Learning Software,Education Software,https://www.g2.com/categories/language-learning,0
Online Course Providers,Education Software,https://www.g2.com/categories/online-course-providers,0
School Management Software,Education Software,https://www.g2.com/categories/school-management,0
Special Education Software,Education Software,https://www.g2.com/categories/special-education,0
Reference Management Software,Education Software,https://www.g2.com/categories/reference-management,0
Other Education Software,Education Software,https://www.g2.com/categories/other-education,0
Academic Advising Software,Education Software,https://www.g2.com/categories/academic-advising,0
Academic Scheduling Software,Education Software,https://www.g2.com/categories/academic-scheduling,0
Admissions and Enrollment Management Software,Education Software,https://www.g2.com/categories/admissions-and-enrollment-management,0
Classroom Messaging Software,Education Software,https://www.g2.com/categories/classroom-messaging,0
Curriculum Management Software,Education Software,https://www.g2.com/categories/curriculum-management,0
Digital Learning Platforms,Education Software,https://www.g2.com/categories/digital-learning-platforms,0
Education ERP Software,Education Software,https://www.g2.com/categories/education-erp,3
Education ERP Suites,Education ERP Software,https://www.g2.com/categories/education-erp-suites,0
Education Finance Software,Education ERP Software,https://www.g2.com/categories/education-finance-software,0
Education HR Software,Education ERP Software,https://www.g2.com/categories/education-hr,0
Education ERP Systems Software,Education Software,https://www.g2.com/categories/education-erp-systems,0
Financial Aid Management Software,Education Software,https://www.g2.com/categories/financial-aid-management,0
Library Management Software,Education Software,https://www.g2.com/categories/library-management,0
Online Learning Platforms,Education Software,https://www.g2.com/categories/online-learning-platform,0
Online Proctoring Software,Education Software,https://www.g2.com/categories/online-proctoring,0
Scholarship Management Software,Education Software,https://www.g2.com/categories/scholarship-management,0
School Transportation Software,Education Software,https://www.g2.com/categories/school-transportation,0
Technical Skills Development Software,Education Software,https://www.g2.com/categories/technical-skills-development,0
Tutoring Software,Education Software,https://www.g2.com/categories/tutoring,0
Virtual Classroom Software,Education Software,https://www.g2.com/categories/virtual-classroom,0
Equipment Rental Software,Vertical Industry Software,https://www.g2.com/categories/equipment-rental,0
eSports Management Software,Vertical Industry Software,https://www.g2.com/categories/esports-management,0
Financial Services Software,Vertical Industry Software,https://www.g2.com/categories/financial-services,25
Brokerage Trading Platforms,Financial Services Software,https://www.g2.com/categories/brokerage-trading-platforms,0
Construction Loan Management Software,Financial Services Software,https://www.g2.com/categories/construction-loan-management,0
Core Banking Software,Financial Services Software,https://www.g2.com/categories/core-banking,0
Digital Banking Platforms,Financial Services Software,https://www.g2.com/categories/digital-banking-platforms,0
Digital Customer Onboarding Software,Financial Services Software,https://www.g2.com/categories/digital-customer-onboarding,0
Digital Mortgage Closing Software,Financial Services Software,https://www.g2.com/categories/digital-mortgage-closing,0
Financial Analytics Software,Financial Services Software,https://www.g2.com/categories/financial-analytics,0
Financial Data APIs,Financial Services Software,https://www.g2.com/categories/financial-data-apis,0
Financial Predictive Analytics Software,Financial Services Software,https://www.g2.com/categories/financial-predictive-analytics,0
Financial Research Software,Financial Services Software,https://www.g2.com/categories/financial-research,0
Financial Risk Management Software,Financial Services Software,https://www.g2.com/categories/financial-risk-management,0
Financial Services CRM Software,Financial Services Software,https://www.g2.com/categories/financial-services-crm,0
Fixed Income Pricing Data Software,Financial Services Software,https://www.g2.com/categories/fixed-income-pricing-data,0
Insurance Software,Financial Services Software,https://www.g2.com/categories/insurance,14
Health Insurance Platforms,Insurance Software,https://www.g2.com/categories/health-insurance-platforms,0
Insurance Agency Management Software,Insurance Software,https://www.g2.com/categories/insurance-agency-management,0
Insurance Analytics Software,Insurance Software,https://www.g2.com/categories/insurance-analytics,0
Insurance Billing Software,Insurance Software,https://www.g2.com/categories/insurance-billing,0
Insurance Claims Management Software,Insurance Software,https://www.g2.com/categories/insurance-claims-management,0
Insurance Compliance Software,Insurance Software,https://www.g2.com/categories/insurance-compliance,0
Insurance Policy Administration Systems,Insurance Software,https://www.g2.com/categories/insurance-policy-administration-systems,0
Insurance Suites Software,Insurance Software,https://www.g2.com/categories/insurance-suites,0
Life &amp; Health Insurance Agency Management Software,Insurance Software,https://www.g2.com/categories/life-health-insurance-agency-management,0
Life Insurance Policy Administration Systems,Insurance Software,https://www.g2.com/categories/life-insurance-policy-administration-systems,0
Other Insurance Software,Insurance Software,https://www.g2.com/categories/other-insurance,0
Property &amp; Casualty Insurance Agency Management Software,Insurance Software,https://www.g2.com/categories/property-casualty-insurance-agency-management,0
Property &amp; Casualty Policy Administration Systems,Insurance Software,https://www.g2.com/categories/property-casualty-policy-administration-systems,0
Underwriting &amp; Rating Software,Insurance Software,https://www.g2.com/categories/underwriting-rating,0
Investment Accounting Software,Financial Services Software,https://www.g2.com/categories/investment-accounting,0
Investment Portfolio Management Software,Financial Services Software,https://www.g2.com/categories/investment-portfolio-management,0
Investor Relations Software,Financial Services Software,https://www.g2.com/categories/investor-relations,3
Investor Relationship Management Software,Investor Relations Software,https://www.g2.com/categories/investor-relationship-management,0
Investor Relations (IR) Website Builder Software,Investor Relations Software,https://www.g2.com/categories/investor-relations-ir-website-builder,0
Investor Reporting Software,Investor Relations Software,https://www.g2.com/categories/investor-reporting,0
Loan Software,Financial Services Software,https://www.g2.com/categories/loan,4
Loan Origination Software,Loan Software,https://www.g2.com/categories/loan-origination,0
Loan Pricing Software,Loan Software,https://www.g2.com/categories/loan-pricing,0
Loan Servicing Software,Loan Software,https://www.g2.com/categories/loan-servicing,0
Mortgage CRM Software,Loan Software,https://www.g2.com/categories/mortgage-crm,0
M&amp;A Platforms,Financial Services Software,https://www.g2.com/categories/m-a-platforms,0
Mobile Banking Software,Financial Services Software,https://www.g2.com/categories/mobile-banking,0
Mortgage Point of Sale (POS) Software,Financial Services Software,https://www.g2.com/categories/mortgage-point-of-sale-pos,0
Other Finance &amp; Insurance Software,Financial Services Software,https://www.g2.com/categories/other-finance-insurance,0
Robo-Advisory Software,Financial Services Software,https://www.g2.com/categories/robo-advisory,0
Tax Practice Management Software,Financial Services Software,https://www.g2.com/categories/tax-practice-management,0
Venture Capital Management Software,Financial Services Software,https://www.g2.com/categories/venture-capital-management,0
Fitness Software,Vertical Industry Software,https://www.g2.com/categories/fitness,6
Gym Management Software,Fitness Software,https://www.g2.com/categories/gym-management,0
Martial Arts Software,Fitness Software,https://www.g2.com/categories/martial-arts,0
Other Fitness Software,Fitness Software,https://www.g2.com/categories/other-fitness,0
Other Gym Software,Fitness Software,https://www.g2.com/categories/other-gym,0
Personal Training Software,Fitness Software,https://www.g2.com/categories/personal-training,0
Swim Club Management Software,Fitness Software,https://www.g2.com/categories/swim-club-management,0
Florist Software,Vertical Industry Software,https://www.g2.com/categories/florist,0
Food Software,Vertical Industry Software,https://www.g2.com/categories/food,5
Food Safety Management Software,Food Software,https://www.g2.com/categories/food-safety-management,0
Foodservice Distribution Software,Food Software,https://www.g2.com/categories/foodservice-distribution,0
Foodservice Management Software,Food Software,https://www.g2.com/categories/foodservice-management,0
Food Traceability Software,Food Software,https://www.g2.com/categories/food-traceability,0
Other Food Software,Food Software,https://www.g2.com/categories/other-food,0
Forestry Software,Vertical Industry Software,https://www.g2.com/categories/forestry,0
Funeral Home Software,Vertical Industry Software,https://www.g2.com/categories/funeral-home,0
Grant Management Software,Vertical Industry Software,https://www.g2.com/categories/grant-management,0
Health Care Software,Vertical Industry Software,https://www.g2.com/categories/health-care,25
Ambulatory Software,Health Care Software,https://www.g2.com/categories/ambulatory,7
Assisted Living Software,Ambulatory Software,https://www.g2.com/categories/assisted-living,0
Home Health Care Software,Ambulatory Software,https://www.g2.com/categories/home-health-care,0
Hospice Software,Ambulatory Software,https://www.g2.com/categories/hospice,0
Mental Health Software,Ambulatory Software,https://www.g2.com/categories/mental-health,0
Physical Therapy Software,Ambulatory Software,https://www.g2.com/categories/physical-therapy,0
Private Duty Home Care Software,Ambulatory Software,https://www.g2.com/categories/private-duty-home-care,0
Radiology Software,Ambulatory Software,https://www.g2.com/categories/radiology,0
Clinical Documentation Software,Health Care Software,https://www.g2.com/categories/clinical-documentation,0
Disease Management Software,Health Care Software,https://www.g2.com/categories/disease-management,0
EHR Software,Health Care Software,https://www.g2.com/categories/ehr,0
E-Prescribing Software,Health Care Software,https://www.g2.com/categories/e-prescribing,0
Healthcare Learning Management Systems (LMS),Health Care Software,https://www.g2.com/categories/healthcare-learning-management-systems-lms,0
Health Care Operations Software,Health Care Software,https://www.g2.com/categories/health-care-operations,22
Bundled Pay Management Software,Health Care Operations Software,https://www.g2.com/categories/bundled-pay-management,0
Clinical Communication and Collaboration Software,Health Care Operations Software,https://www.g2.com/categories/clinical-communication-and-collaboration,0
Clinical Decision Support,Health Care Operations Software,https://www.g2.com/categories/clinical-decision-support,0
Healthcare Analytics Software,Health Care Operations Software,https://www.g2.com/categories/healthcare-analytics,0
Healthcare Claims Management Software,Health Care Operations Software,https://www.g2.com/categories/healthcare-claims-management,0
Healthcare Commercial Intelligence Software,Health Care Operations Software,https://www.g2.com/categories/healthcare-commercial-intelligence,0
Healthcare Compliance Software,Health Care Operations Software,https://www.g2.com/categories/healthcare-compliance,0
Health Care Credentialing Software,Health Care Operations Software,https://www.g2.com/categories/health-care-credentialing,0
Healthcare HR Software,Health Care Operations Software,https://www.g2.com/categories/healthcare-hr,0
Healthcare Integration Engines,Health Care Operations Software,https://www.g2.com/categories/healthcare-integration-engines,0
Healthcare Payer Care Management Workflow Applications Software,Health Care Operations Software,https://www.g2.com/categories/healthcare-payer-care-management-workflow-applications,0
Core Administrative Processing Systems Software,Health Care Operations Software,https://www.g2.com/categories/healthcare-payers-core-administrative-processing-solutions,0
Healthcare Risk Management Software,Health Care Operations Software,https://www.g2.com/categories/healthcare-risk-management,0
Healthcare Supply Chain Software,Health Care Operations Software,https://www.g2.com/categories/healthcare-supply-chain,0
Medical Billing Software,Health Care Operations Software,https://www.g2.com/categories/medical-billing,0
Medical Staff Scheduling Software,Health Care Operations Software,https://www.g2.com/categories/medical-staff-scheduling,0
Other Health Care Operations Software,Health Care Operations Software,https://www.g2.com/categories/other-health-care-operations,0
Prior Authorization  Software,Health Care Operations Software,https://www.g2.com/categories/prior-authorization,0
Referral Management Software,Health Care Operations Software,https://www.g2.com/categories/referral-management,0
Revenue Cycle Management Software,Health Care Operations Software,https://www.g2.com/categories/revenue-cycle-management,0
Utilization Management Software,Health Care Operations Software,https://www.g2.com/categories/utilization-management,0
Value-Based Reimbursement Software,Health Care Operations Software,https://www.g2.com/categories/value-based-reimbursement,0
HIPAA Compliant Messaging Software,Health Care Software,https://www.g2.com/categories/hipaa-compliant-messaging,0
Medical 3D Visualization Software,Health Care Software,https://www.g2.com/categories/medical-3d-visualization,0
Medical IoT Software,Health Care Software,https://www.g2.com/categories/medical-iot,0
Medical Practice Management Software,Health Care Software,https://www.g2.com/categories/medical-practice-management,0
Medical Simulation Software,Health Care Software,https://www.g2.com/categories/medical-simulation,0
Medical Transcription Software,Health Care Software,https://www.g2.com/categories/medical-transcription,0
Neurodiversity Cognitive Assessment Software,Health Care Software,https://www.g2.com/categories/neurodiversity-cognitive-assessment,0
Nutritionist Software,Health Care Software,https://www.g2.com/categories/nutritionist,0
Other Health Care Software,Health Care Software,https://www.g2.com/categories/other-health-care,0
Patient Experience Software,Health Care Software,https://www.g2.com/categories/patient-experience-88bbaea1-3b81-4636-8255-4b3ab72d3675,7
Interactive Patient Care Systems (IPC),Patient Experience Software,https://www.g2.com/categories/interactive-patient-care-systems-ipc,0
Other Patient Experience Software,Patient Experience Software,https://www.g2.com/categories/other-patient-experience,0
Patient Case Management Software,Patient Experience Software,https://www.g2.com/categories/patient-case-management,0
Patient Engagement Software,Patient Experience Software,https://www.g2.com/categories/patient-engagement,0
Patient Intake Software,Patient Experience Software,https://www.g2.com/categories/patient-intake,0
Patient Relationship Management (PRM) Software,Patient Experience Software,https://www.g2.com/categories/patient-relationship-management-prm,0
Patient Scheduling Software,Patient Experience Software,https://www.g2.com/categories/patient-scheduling,0
Patient Identity Resolution Software,Health Care Software,https://www.g2.com/categories/patient-identity-resolution,0
Pharmacy Software,Health Care Software,https://www.g2.com/categories/pharmacy,4
Medication Dispensing Software,Pharmacy Software,https://www.g2.com/categories/medication-dispensing,0
Other Pharmacy Software,Pharmacy Software,https://www.g2.com/categories/other-pharmacy,0
Pharmacy Management Systems ,Pharmacy Software,https://www.g2.com/categories/pharmacy-management-systems,0
Pharmacy POS Software,Pharmacy Software,https://www.g2.com/categories/pharmacy-pos,0
Population Health Management Software,Health Care Software,https://www.g2.com/categories/population-health-management,0
Provider Data Management (PDM) Software,Health Care Software,https://www.g2.com/categories/provider-data-management-pdm,0
Specialty Practice Management Software,Health Care Software,https://www.g2.com/categories/specialty-practice-management,5
Chiropractic Software,Specialty Practice Management Software,https://www.g2.com/categories/chiropractic,0
Dental Software,Specialty Practice Management Software,https://www.g2.com/categories/dental,3
Dental Imaging Software,Dental Software,https://www.g2.com/categories/dental-imaging,0
Dental Practice Management Software,Dental Software,https://www.g2.com/categories/dental-practice-management,0
Other Dental Software,Dental Software,https://www.g2.com/categories/other-dental,0
Medical Spa Software,Specialty Practice Management Software,https://www.g2.com/categories/medical-spa,0
Optometry Software,Specialty Practice Management Software,https://www.g2.com/categories/optometry,0
Other Specialty Practice Management Software,Specialty Practice Management Software,https://www.g2.com/categories/other-specialty-practice-management,0
Telemedicine Software,Health Care Software,https://www.g2.com/categories/telemedicine,0
Value-Based Performance Management Analytics Software,Health Care Software,https://www.g2.com/categories/value-based-performance-management-analytics,0
Vendor-Neutral Archives (VNA) Software,Health Care Software,https://www.g2.com/categories/vendor-neutral-archives-vna,0
Home Furnishing Software,Vertical Industry Software,https://www.g2.com/categories/home-furnishing,0
Hospitality Software,Vertical Industry Software,https://www.g2.com/categories/hospitality,4
Hotel Software,Hospitality Software,https://www.g2.com/categories/hotel,6
Catering Software,Hotel Software,https://www.g2.com/categories/catering,0
Channel Management Software,Hotel Software,https://www.g2.com/categories/channel-management-aec9a9bb-956c-47e7-ab47-2f3b42d9546e,0
Concierge Software,Hotel Software,https://www.g2.com/categories/concierge,0
Guest Messaging Software,Hotel Software,https://www.g2.com/categories/guest-messaging,0
Hotel Management Software,Hotel Software,https://www.g2.com/categories/hotel-management,0
Hotel Revenue Management Systems (RMS),Hotel Software,https://www.g2.com/categories/hotel-revenue-management-systems-rms,0
Other Hospitality Software,Hospitality Software,https://www.g2.com/categories/other-hospitality,0
Reservation Software,Hospitality Software,https://www.g2.com/categories/reservation,3
Hotel Reservations Software,Reservation Software,https://www.g2.com/categories/hotel-reservations,0
Other Reservations Software,Reservation Software,https://www.g2.com/categories/other-reservations,0
Restaurant Reservations Software,Reservation Software,https://www.g2.com/categories/restaurant-reservations,0
Restaurant Software,Hospitality Software,https://www.g2.com/categories/restaurant,6
Cloud Kitchen Management Software,Restaurant Software,https://www.g2.com/categories/cloud-kitchen-management,0
Restaurant Business Intelligence &amp; Analytics Software,Restaurant Software,https://www.g2.com/categories/restaurant-business-intelligence-analytics,0
Restaurant Inventory Management Software,Restaurant Software,https://www.g2.com/categories/restaurant-inventory-management,0
Restaurant Management Software,Restaurant Software,https://www.g2.com/categories/restaurant-management,0
